SHA1,Commit_date,Author,LOC,SLOC,Issues_number,Branch_name,SCM,Date,Date1
bff91dd0334028eaeac2efdf4a3b19d35e1e4ecc,1143731651,Dani Megert,11,11,1,master,SVN,6-Mar,2006-03-30
8fe9a10623efd99761c6e60f351dd5cf25a979cd,1143731513,Dani Megert,1,0,0,master,SVN,6-Mar,2006-03-30
d3a00ed6917cbf2eff9a4bbaade239bf9dff55a2,1143729618,Dani Megert,3,0,0,master,SVN,6-Mar,2006-03-30
860f79018e709b29b18cd842bc1c2b8a3f285b5f,1143655759,Markus Keller,59,0,0,master,SVN,6-Mar,2006-03-29
c5e75049d0c063de3957a27879804753fa56818c,1143649980,Dani Megert,5,5,1,master,SVN,6-Mar,2006-03-29
56d85ac9151eba16e0113b402a50eba92a929df6,1143649851,Tobias Widmer,19,18,0,master,SVN,6-Mar,2006-03-29
83733e4801813f99d9adcb8050ea6d3dedaecb7a,1143648661,Tobias Widmer,160,160,0,master,SVN,6-Mar,2006-03-29
7595a46ba90f627852a12f5a3bf25aa6f3253077,1143647367,Benno Baumgartner,2,2,0,master,SVN,6-Mar,2006-03-29
ead679e61886b3c2d9dc2f095b9b05ed2f24ba92,1143645561,Markus Keller,20,20,0,master,SVN,6-Mar,2006-03-29
0ba91dbc18bf63f298c36395e8a2e7563f3bc1a0,1143642555,Benno Baumgartner,51,51,0,master,SVN,6-Mar,2006-03-29
14d52a3b7b9219c04eb7212582436a089b45e61c,1143641567,Benno Baumgartner,48,48,0,master,SVN,6-Mar,2006-03-29
bcc23908a51d947c590396da537fc05297822afa,1143641361,Martin Aeschlimann,8,7,0,master,SVN,6-Mar,2006-03-29
560f8f69e29429ee78d6f98c62cae2ed1ad8ef6d,1143637176,Dani Megert,17,0,0,master,SVN,6-Mar,2006-03-29
275e209613e761ca8bde8d227dc986d8bf9d179a,1143634982,Tobias Widmer,16,16,0,master,SVN,6-Mar,2006-03-29
4b98dbec169c63271885ccc5b1a420f311a8c99e,1143633220,Benno Baumgartner,35,35,0,master,SVN,6-Mar,2006-03-29
91e3a832f725f700e6478383b84d52f23de59cf1,1143630033,Markus Keller,2,2,0,master,SVN,6-Mar,2006-03-29
b50af878308325debba18fbb0807d5f9aa1b9f60,1143629061,Benno Baumgartner,6,5,0,master,SVN,6-Mar,2006-03-29
aff65463b11f97364975d94e35b4f9326b77308f,1143628741,Tobias Widmer,26,3,0,master,SVN,6-Mar,2006-03-29
1285b4cc69c5e2ce2c8da514cad31829500e4b29,1143627191,Dani Megert,0,0,0,master,SVN,6-Mar,2006-03-29
7cc76e77277c47d100a8c0c45bc6818dcef7019f,1143624299,Dani Megert,28,27,1,master,SVN,6-Mar,2006-03-29
bfd41e542922626876a2377531fbfabd892760f5,1143623812,Benno Baumgartner,10,10,0,master,SVN,6-Mar,2006-03-29
1ab37e549e0ef5fa259406eab4cefeb3364d1510,1143622105,Tobias Widmer,1,1,0,master,SVN,6-Mar,2006-03-29
892e942169b7e9064a92a570982e9913513a1323,1143620723,Tobias Widmer,236,235,0,master,SVN,6-Mar,2006-03-29
d87e1795b9934ef25e3482c446481e667fdab1e1,1143566826,Dani Megert,24,24,1,master,SVN,6-Mar,2006-03-28
9aa7dee6338e8de2171a91f42837810b44431cbe,1143565662,Dani Megert,1,1,1,master,SVN,6-Mar,2006-03-28
9053098709e7696f6d57d65526c66d2823735209,1143564147,Benno Baumgartner,2,2,0,master,SVN,6-Mar,2006-03-28
ea7be08a2912d8b3008307312b7220923fdf4e57,1143557138,Martin Aeschlimann,5,5,0,master,SVN,6-Mar,2006-03-28
60401636cb6babd71973890a7a9e04bbb691b6a6,1143479953,Martin Aeschlimann,16,16,0,master,SVN,6-Mar,2006-03-27
aebf318767c8bf221405bd070e9d0a921f94ad77,1143476949,Tobias Widmer,16,16,0,master,SVN,6-Mar,2006-03-27
f645645110f99279721022f75c937a5328e7103d,1143476241,Tobias Widmer,2,2,0,master,SVN,6-Mar,2006-03-27
cf62d000d373fcad94bac02075f13ccfe136c645,1143475224,Benno Baumgartner,34,34,0,master,SVN,6-Mar,2006-03-27
7223455b09c0328acbc731568860d4f5b4630dab,1143475151,Tobias Widmer,16,16,0,master,SVN,6-Mar,2006-03-27
e97e97093e0c1c16e9314238a43c0ae82a61c581,1143474225,Dani Megert,5,5,0,master,SVN,6-Mar,2006-03-27
ce1e69f95069133e4766e00724ca94aa6d03866b,1143474100,Markus Keller,30,30,0,master,SVN,6-Mar,2006-03-27
ff6ee641ec1ca9d2ed79aed0345d2af66b9f7485,1143473839,Martin Aeschlimann,4,4,0,master,SVN,6-Mar,2006-03-27
f90c4bb7962fc01ef375e0995e2e3e343f0f4f9a,1143473493,Dani Megert,59,29,1,master,SVN,6-Mar,2006-03-27
34ef6ef937bd1a5ac106cefb353c4a6818cc22b6,1143473479,Dani Megert,20,0,0,master,SVN,6-Mar,2006-03-27
d4849901e2c63d7395b01315d4397baf6cf31453,1143468280,Tobias Widmer,2,2,0,master,SVN,6-Mar,2006-03-27
e18095486dc4170647a19946afc45e0b74231799,1143467143,Dani Megert,69,69,0,master,SVN,6-Mar,2006-03-27
c86e147ed4a06993efe142612d74e18f42c529a6,1143466019,Tobias Widmer,23,23,0,master,SVN,6-Mar,2006-03-27
e8e53cf2bf0b5e364d848ecabca9df2d5635efb8,1143465563,Martin Aeschlimann,8,8,0,master,SVN,6-Mar,2006-03-27
d81a0630e9f9aa15cde5404021fd83a4b55af38d,1143465348,Martin Aeschlimann,1,0,0,master,SVN,6-Mar,2006-03-27
c586ccf69da8409243c5747b0d533058c7c3e3bf,1143465225,Martin Aeschlimann,2,0,0,master,SVN,6-Mar,2006-03-27
eab2e0b9993c4e543dc9b9fd52a137f306b19870,1143464265,Tobias Widmer,92,92,0,master,SVN,6-Mar,2006-03-27
368830e08a28d56f1cd49a9b6c128b8e612c6930,1143464022,Martin Aeschlimann,50,50,0,master,SVN,6-Mar,2006-03-27
1e84b5cab3bc7d8b2109d9c8072f9bbf348f07ed,1143463968,Tobias Widmer,1,1,0,master,SVN,6-Mar,2006-03-27
9299ac65bc1b02b96fdfb830607b23d6cbe87a70,1143463552,Martin Aeschlimann,20,20,0,master,SVN,6-Mar,2006-03-27
c3c889875c6d20f9bc8251a5acaa4b8bab84e7d6,1143457174,Tobias Widmer,4,4,0,master,SVN,6-Mar,2006-03-27
031374e50356213d83f252aeabd82a272d34c47d,1143454232,Tobias Widmer,1,1,0,master,SVN,6-Mar,2006-03-27
01e840adf1d6d8a3df2e497fecadd89044b2c15e,1143453908,Benno Baumgartner,3,3,0,master,SVN,6-Mar,2006-03-27
985c5f3ac44fc3b6337ea4f23e950bd0c57ddc99,1143453661,Tobias Widmer,3,3,0,master,SVN,6-Mar,2006-03-27
6281bdf0d72f5f3afc9c0e73c65955ba9bd71d5a,1143452570,Markus Keller,46,46,0,master,SVN,6-Mar,2006-03-27
18fc738b85baca7becf6c979e4bf6335012d31ed,1143452480,Tobias Widmer,2,2,0,master,SVN,6-Mar,2006-03-27
04909d17600a7af2f40177c507e8801dfcb4c5ba,1143452119,Tobias Widmer,2,2,0,master,SVN,6-Mar,2006-03-27
cfaff3b71d8e0c2e48449f81d3b742a0192f85d9,1143449911,Tobias Widmer,5,5,0,master,SVN,6-Mar,2006-03-27
534599ed5c680339b7ee5e5d5c5f15a9fb17cb01,1143448737,Tobias Widmer,0,0,0,master,SVN,6-Mar,2006-03-27
181013ab3c2853b55b7007fff2d060aa0a94e67f,1143448663,Tobias Widmer,19,0,0,master,SVN,6-Mar,2006-03-27
29b017cf30e6f84a2c6760478e61bc63e48c35a9,1143448636,Tobias Widmer,1,1,0,master,SVN,6-Mar,2006-03-27
4b6dc2b47db679517fa7b67e547df80c3fcf2789,1143448624,Tobias Widmer,581,581,0,master,SVN,6-Mar,2006-03-27
825476f17587f4e358e1b00be3cfa93a48b33604,1143448515,Tobias Widmer,16,8,0,master,SVN,6-Mar,2006-03-27
53bc9b6bcd5ea9a81f88aea21344257c32982baf,1143448459,Tobias Widmer,0,0,0,master,SVN,6-Mar,2006-03-27
a9525746321d5c1fd2690279dad2090789e2e095,1143448444,Tobias Widmer,28,28,0,master,SVN,6-Mar,2006-03-27
5707b810682ef794e9cb7dfb89bbaa644a720215,1143448419,Tobias Widmer,45,45,0,master,SVN,6-Mar,2006-03-27
a5882a9fd2cf1f1a910215fc9199d973c5d24653,1143448395,Tobias Widmer,1,0,0,master,SVN,6-Mar,2006-03-27
72689062b183688e89b4aaaab9288be7d9d045d2,1143448303,Tobias Widmer,2,2,0,master,SVN,6-Mar,2006-03-27
1edcd3beb814a09e50aaf23c9a2c18653642c85c,1143448065,Tobias Widmer,11,11,0,master,SVN,6-Mar,2006-03-27
627aeaf3a932f42b7fd52320893a6b5d97fd8aa4,1143448050,Tobias Widmer,1,1,0,master,SVN,6-Mar,2006-03-27
1ecc42723ccf5e96cf48cf19a9f3ba9101bc6783,1143376884,Dani Megert,28,28,0,master,SVN,6-Mar,2006-03-26
3227a200597100c65bd3e7d21a4801784afbdbf7,1143308533,Dani Megert,1,1,0,master,SVN,6-Mar,2006-03-25
1caed25adc00f90f3bd647d51b7d7d69b49ffed0,1143298565,Dani Megert,3,3,0,master,SVN,6-Mar,2006-03-25
6d8b90b3764ecc94db236e5c0766607d0fa341cb,1143224112,Tobias Widmer,26,26,0,master,SVN,6-Mar,2006-03-24
88a0bdaca4f16f8f35a59de65c081b50d36e8995,1143224098,Tobias Widmer,345,345,0,master,SVN,6-Mar,2006-03-24
0b42127e04f9a67dd722d854e85ee44cb460d663,1143217190,Markus Keller,0,0,0,master,SVN,6-Mar,2006-03-24
02a4b41f40b2ec9c37f185ccfe5cfa3af140ac61,1143215872,Tobias Widmer,22,22,0,master,SVN,6-Mar,2006-03-24
06f3f37af637bcdd5579036324f4c980e3557c20,1143215860,Tobias Widmer,11,11,0,master,SVN,6-Mar,2006-03-24
5714b3fcceef710a296c63d7d01b6bba3def58c2,1143214644,Dani Megert,7,7,0,master,SVN,6-Mar,2006-03-24
